DISTRITO FEDERAL,DEPUTADO DISTRITAL,23007,NILO ARTHUR ERICSEN FERREIRA,NILO ARTHUR,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33333,EVA ALESSANDRA ROSA GOMES,ALESSANDRA GOMES,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44593,NUBIA LIMA DE SOUZA,NUBIA LIMA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,VICE-GOVERNADOR,13,CLAUDIA PEREIRA FARINHA,CLAUDIA FARINHA,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44200,ADELMO JOSE LIMA,ADELMO PAPAI SMURF,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22999,HUMBERTO JOSE CARDOSO ,HUMBERTO JOSE CARDOSO ,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1111,OLAIR FRANCISCO,OLAIR,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,36447,HAMSES GOMES DA SILVA,HAMSES GOMES,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO FEDERAL,5441,DINAIR BARROS DOS SANTOS,DINAIR BARROS,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,28820,RITA DE CASSIA SIQUEIRA DIENSTMANN,RITA SIQUEIRA,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40200,ETEL NUCIA OLIVEIRA MONTEIRO,PROFESSORA ETEL,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70321,LOURIVAL ROSA CORREIA,MAJOR LOURIVAL,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54033,LAURIZZE CAROLINA GOMES LIMA,LAURIZZE,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33233,RACIB ELIAS TICLY,RACIB ELIAS TICLY,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11234,VALDELINO RODRIGUES BARCELOS,VALDELINO BARCELOS,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12123,FRANCISCO CLAUDIO DE ABRANTES,CLAUDIO ABRANTES,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40300,IGOR DANIN TOKARSKI,IGOR TOKARSKI,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12000,JOAQUIM VITOR LOPES ALVES,JOAQUIM VITOR,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35123,MARIA EDUARDA SILVA SOUSA,DUDA MARIA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44131,CAIO CESAR DE ANDRADE SANTOS,CAIO CESAR,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77777,MARIA ANTONIA RODRIGUES MAGALHAES,PROFESSORA MARIA ANTONIA,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50321,CARLOS HENRIQUE MOTA DE MORAES,EDUCADOR CARLOS,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31479,SABINO ARCANJO DOS SANTOS NETO,BINO ARCANJO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20144,EZEQUIAS PEREIRA DA SILVA,EZEQUIAS PEREIRA,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70099,BISMARCK KONRAD HEGERMANN,BISMARCK UBER,PARTIDO ISOLADO,70,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,36122,VALDIVINA PEREIRA DA CONCEICAO ALMEIDA,VAL SILVA RADIALISTA,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12456,MOISES JOSE MARQUES,MOISES MARQUES,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31011,THAIS GONCALVES MACHADO,TAIS MACHADO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,10123,MARCOS MARTINS MACHADO,MARTINS MACHADO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14524,VERA LUCIA DO NASCIMENTO SEVERINO,VERA SEVERINO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20002,EDUARDO VON SOHSTEN CHAGAS,EDUARDO VON,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO FEDERAL,5493,JEFERSON MAXIMINO PINTO,JEFERSON MAXIMINO,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45488,RICHARD DA SILVA BANHARA,RICHARD BANHARA,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20001,HENRIQUE NELSON DA CUNHA MESQUITA,HENRIQUE NELSON RODOVIARIO,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51193,MAURICIO TOMAZ DA SILVA,TOMAZ,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70371,WUNILBERTO ROCHA MELO,WUNILBERTO MELO,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20077,JULIO LEONARDO MOREIRA,JULIO LANCHONETE,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO FEDERAL,1318,GERALDO MAGELLA ALMEIDA SALVADO,MAGELLINHA,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50017,JULIANA DE FREITAS NASCIMENTO,JULIANA DE FREITAS,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,1310,MARIA AMERICA MENEZES BONFIM HAMU,AMERICA BONFIM,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO FEDERAL,5555,RENATO SANTANA DA SILVA,RENATO SANTANA,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,65035,RICARDO LUCAS VASCONCELOS VIANNA,RICARDO LUCAS,65,PC do B,PARTIDO COMUNISTA DO BRASIL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77070,HILARIO JONAS DOS SANTOS,PIRIGOSO,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15018,FRANCISCO DAS CHAGAS DE MEDEIROS,FRANCISCO COKIM,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54541,LEONARDO LOURENCO BERTOLDO,LEOZAO,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19311,JONAS RODRIGUES LESSA,JONAS LESSA,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO FEDERAL,2792,JOEL OLIVEIRA AMARAL,AMARAL,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14321,KELY CRISTINA REGO DOS SANTOS,GALEGA DO PASTEL,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11333,GERALDO FRANCISCO DO NASCIMENTO,GERALDO NASCIMENTO,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19061,ANTONIO CARLOS PEREIRA DE ARRUDA,PROFESSOR CARLOS ARRUDA,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO FEDERAL,5088,EVELIN MACIEL BRISOLLA,EVELIN MACIEL,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,9090,HELIO JOSE DA SILVA LIMA,HELIO JOSE,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90100,SAMARA DOS SANTOS BRITO NEVES,SAMARA BRITO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44179,ANA PAULA AGUIAR DE SOUSA,PAULA AIK,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,43060,ANDREA MARIA MENDES,ANDREA MENDES,43,PV,PARTIDO VERDE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90906,ANTONIO DA CONCEICAO FERREIRA,ANTONIO DO LIVRO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40111,JOSE GOMES FERREIRA FILHO,JOSE GOMES,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54357,JAILSON FIRMINO DOS SANTOS,JAILSON SANTOS,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45190,FRANCISCO DE ASSIS FERNANDES DOS SANTOS,ASSIS FERNANDES,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33167,BRUNA AUGUSTO DE SOUSA,BRUNA AUGUSTO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12333,PATRICIA GUIMARAES GARCES,PATRICIA GUIMARAES,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,2377,GILDOVAN VIEIRA DA CONCEICAO,ARAJU SEPETI GUARANI,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54444,DEUSDETE SOARES BENEVIDES,DEUSDETE,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,VICE-GOVERNADOR,90,ALIRIO DE OLIVEIRA NETO,ALIRIO NETO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,1212,WANDERSON MAIA NASCIMENTO,DERSON MAIA,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77771,ANTONIO VALDEMAR RODRIGUES DO NASCIMENTO,ANTONIO FISCAL,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51222,WALDETE RODRIGUES DE SOUSA,PROFESSORA WALDETE,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,28009,ANDREA APARECIDA BORGES SILVA,ANDREA BORGES,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,5060,HELOISA PIRES ZAMPROGNO GOZZI,HELO PIRES,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40222,VALDINEIA CASTRO MIRANDA DE AMORIM,NEIA AMORIM,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51333,KAIO DE OLIVEIRA TEIXEIRA,KAIO TEIXEIRA,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40123,JUAREZ CARLOS DE LIMA OLIVEIRA,JUAREZAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90010,VENCESLAU GUIMARAES DA CRUZ FILHO,VENCESLAU GUIMARAES,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22772,FABIANO DE OLIVEIRA LAGO,FABIANO LAGO,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,27277,KALEBE CARLOS PIMENTEL DE OLIVEIRA,KALEBE,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO FEDERAL,5490,ISAAC ANANIAS DA SILVA,ISAAC SILVA,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22555,ELIANA FERREIRA EMERICK,ELIANA EMERICK,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30000,CLAUDIO CAVALCANTI BARRA,CLAUDIO BARRA,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13018,JOSE VICENTE RODRIGUES DA SILVA,PROFESSOR VICENTE,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40321,THIAGO JARJOUR,THIAGO JARJOUR,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,10190,JOSE NILTON DA SILVA,ZE NILTON,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35826,LAYANNE PRYSCILA SILVA MARTINS,LAY SILVA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,SENADOR,233,CRISTOVAM RICARDO CAVALCANTI BUARQUE,CRISTOVAM BUARQUE,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70222,JANE KLEBIA DO NASCIMENTO SILVA REIS,DRA. JANE,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35288,SEBASTIAO HELIO DE LIMA,HELIO LIMA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,17171,ERICH NEGRIS BEZERRA,ERICH,17,PSL,PARTIDO SOCIAL LIBERAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30007,RENATA DINIZ DE ALMEIDA,RENATA DINIZ,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44144,ANDERSON CAMPOS DOS SANTOS,ANDERSON SANTOS,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31003,ROBERT LUIS MARQUES RODRIGUES,PROF. ROBERT MARQUES,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,65065,GUILHERME DA HORA PEREIRA,GUILHERME DA HORA,65,PC do B,PARTIDO COMUNISTA DO BRASIL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31719,MESSIAS FROES DA SILVA,DR. MESSIAS FROES,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12222,ELINE TEIXEIRA LEMOS,ELINE LEMOS,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90156,DAVI MOREIRA DOS SANTOS,PROFESSOR DAVI MOREIRA,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70033,EMILINE NASCIMENTO DE OLIVEIRA MUNIZ,MILENE DA CEILADIA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20222,EDSON RICARDO ISAIAS DO CARMO,RICARDO PATO,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,SENADOR,133,MARCELO DA COSTA PINTO NEVES,MARCELO NEVES,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30123,GERALDO ANTONIO DE CASTRO,GERA DE CASTRO,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,65565,THAMIRIS OLIVEIRA DA SILVA,THAMIRIS FLORA,65,PC do B,PARTIDO COMUNISTA DO BRASIL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18000,MARCOS ANTONIO FARIA,PROF. MARCOS FARIA,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,VICE-GOVERNADOR,29,GILSON VASCONCELOS DOBBIN,GILSON DOBBIN,29,PCO,PARTIDO DA CAUSA OPERÁRIA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44777,LINDOLFO CAVALCANTI DE MAGALHAES,LINDOLFO MAGALHAES,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22777,SANDRA FARAJ CAVALCANTE,SANDRA FARAJ,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15233,SEBASTIAO GOMES BALAGAO,BALAGAO,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,SENADOR,777,FERNANDO DE CASTRO MARQUES,FERNANDO MARQUES,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,10321,JOSE MARIO TRANQUILLINI NERY,TRANQUILLINI,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13872,LUIZA GONZAGA GOMES DE SA,LUIZA GOMES,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15400,RONALD SIQUEIRA BARBOSA FILHO,RONALD,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,SEGUNDO SUPLENTE,300,CESAR FERNANDO OLESKOVICZ,CESAR OLESK,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45221,ELAYNE TIAGO DE QUEIROZ,ELAYNE TIAGO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70555,MAURO CEZAR LIMA,DELEGADO MAURO CEZAR,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,10222,NAJH YUSUF SALEH AHMAD,NAJH,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90090,FREDERICO CRISTIANO GONCALVES MOURAO,FRED,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30010,GEUSA SANTANA DA SILVA,GEUSA,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70200,REGINALDO ROCHA SARDINHA,REGINALDO SARDINHA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44567,GUSTAVO BARBOSA SAMPAIO,GUSTAVO LABAREDA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33777,JOAO HELIO CARDOSO,DI CARDOSO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44335,GILSON ARRUDA DE SOUZA,SOUZA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50555,THIAGO DE AVILA E SILVA OLIVEIRA,MANDATO COLETIVO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22567,ANDERSON FABRICIO GOMES,ANDERSON FABRICIO,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19999,LUIZ ANTONIO MARIANO,PROF.MARIANO,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51106,RICARDO LUIS PAZ DE ARAUJO,RICARDO PAZ,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,43007,ANTONIO FERREIRA ALVES,TONINHO MARATONISTA HOPE HOPE,43,PV,PARTIDO VERDE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18345,LUZIA MOREIRA LEITE,LUZIA LEITE,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,55111,RISOMAR DA SILVA CARVALHO,RISOMAR CARVALHO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11222,JOSIVANIA JORGE DA SILVA GURGEL,VANIA GURGEL,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,2712,GILSON FERREIRA DE LIMA,GILSON FERREIRA,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11555,PEDRO BARROS COSTA,PEDRO BARROS,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30333,LUIZ GUILHERME PINHEIRO DE MEDEIROS,LGM,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,450,JAIRO TEIXEIRA SOARES,JAIRO TEIXEIRA,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70888,JOAO ALVES CARDOSO,JOAO CARDOSO PROFESSOR-AUDITOR,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13223,REGINA LUCIA TOME DOS SANTOS,REGINA TOME,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11133,DANIEL MATOS,DANIEL MATOS,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,17135,SIMONE DE JESUS SOUZA,SIMONE DE JESUS,17,PSL,PARTIDO SOCIAL LIBERAL
DISTRITO FEDERAL,DEPUTADO FEDERAL,4590,HERLAN INACIO DE MOURA,SARGENTO HERLAN,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22022,MARCOS GUTEMBERG FIALHO DA COSTA,DR GUTEMBERG,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO FEDERAL,3333,MARIA DE FATIMA DAMASIO ROQUE,PASTORA FATIMA ROQUE,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,500,MARCOS TOSCANO SIEBRA BRITO,MARCOS TOSCANO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15452,MARIA DE FATIMA AZEREDO OLIVEIRA,FATIMA AZEREDO,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22188,MARIA EMILIA PAIVA SALAZAR,BA SALAZAR,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51051,EDUARDO COELHO DA COSTA PACHECO,EDUARDO COELHO,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90061,LUCIANO NUNES VIDAL,LUCIANO DO JOAOZAO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14111,JOSE BATISTA NETO,BATISTA NETO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,55595,MARIA DAS GRACAS NUNES DE LIMA,GRACA NUNES,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22130,MARIA DUCLERIO BRAZILINO DA SILVA,MARIA DUCLERIO,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,111,MARCIO ANTONIO DA SILVA,MARCINHO SILVA,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54001,ALINNE DE SOUZA MARQUES,ALINNE MARQUES,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO FEDERAL,4550,MARCELO ALVES ENEAS DANTAS,MARCELO TIGRE,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,SENADOR,281,ATILA MAIA DA ROCHA,BRIGADEIRO ATILA MAIA,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31001,FORLAND OLIVEIRA SILVA,PROF. FORLAND,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40193,ROOSEVELT VILELA PIRES,ROOSEVELT VILELA,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,1300,ABIAS DE SOUSA SILVA,ABIAS DE SOUSA SILVA,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO FEDERAL,3199,MARIA DA CONSOLACAO FERREIRA DA PONTE LIMA,BISPA CONSOLACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70156,SIMONE PEREIRA MAGALHAES,SIMONE MAGALHAES,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40104,ALZIRA MARIA DOS PASSOS FOLHA,ALZIRA FOLHA,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12321,LEONARDO BATISTA DA MOTA BRITTO,LEO BRITTO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,4493,ADRIANO CANDIDO DE OLIVEIRA,SGT ADRIANO OLIVEIRA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40333,RAIMUNDO ALVES PEREIRA,RAY,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
